# Q2,x,F2,stat.,syst.
1.275,0.6805,0.1724,0.001823,0.008911
1.275,0.6895,0.1585,0.001744,0.009273
1.275,0.6985,0.1365,0.00158,0.01019
1.275,0.7075,0.1088,0.001387,0.01076
1.275,0.7165,0.08914,0.00124,0.007051
1.275,0.7255,0.06837,0.001049,0.004819
1.275,0.7345,0.056,0.0009607,0.005062
1.275,0.7435,0.04663,0.0008787,0.004366
1.275,0.7525,0.03804,0.0007721,0.002624
1.275,0.7615,0.03151,0.0007061,0.002286
1.275,0.7705,0.02572,0.0006127,0.002548
1.275,0.7795,0.02239,0.0005645,0.002833
1.275,0.7885,0.01656,0.000446,0.002222
1.275,0.7975,0.01255,0.0003523,0.00191
1.275,0.8065,0.008005,0.0002403,0.0003209
1.275,0.8155,0.003878,0.0001178,0.0001408
1.325,0.2305,0.3492,0.001937,0.02162
1.325,0.2395,0.3445,0.00211,0.01945
1.325,0.2485,0.3338,0.002287,0.01745
1.325,0.2575,0.333,0.002378,0.01635
1.325,0.2665,0.3314,0.002431,0.0152
1.325,0.2755,0.3248,0.002491,0.01408
1.325,0.2845,0.3249,0.002533,0.01341
1.325,0.2935,0.3223,0.002571,0.0129
1.325,0.3025,0.3214,0.002663,0.01269
1.325,0.3115,0.318,0.002764,0.01109
1.325,0.3205,0.3096,0.002809,0.01022
1.325,0.3295,0.3032,0.00291,0.0124
1.325,0.3385,0.3019,0.003109,0.008986
1.325,0.3475,0.2942,0.003284,0.008508
1.325,0.3565,0.2916,0.00348,0.008429
1.325,0.3655,0.2904,0.003661,0.009403
1.325,0.3745,0.2917,0.003594,0.02329
1.325,0.3835,0.2997,0.002575,0.02188
1.325,0.3925,0.3068,0.002592,0.01852
1.325,0.4015,0.2932,0.002355,0.01763
1.325,0.4105,0.2621,0.002166,0.01614
1.325,0.4195,0.2344,0.002088,0.0137
1.325,0.4285,0.2111,0.002024,0.01158
1.325,0.4375,0.2007,0.0021,0.01101
1.325,0.4465,0.1991,0.002184,0.01136
1.325,0.4555,0.2076,0.002338,0.01257
1.325,0.4645,0.2185,0.002452,0.01478
1.325,0.4735,0.2311,0.00287,0.01737
1.325,0.4825,0.2606,0.00338,0.0171
1.325,0.4915,0.2401,0.00336,0.01449
1.325,0.5005,0.2177,0.003077,0.01479
1.325,0.5095,0.1733,0.002029,0.01112
1.325,0.5185,0.1569,0.002017,0.009156
1.325,0.5275,0.1371,0.001858,0.007398
1.325,0.5365,0.1211,0.001205,0.007472
1.325,0.5455,0.1268,0.001877,0.006352
1.325,0.5545,0.1213,0.001861,0.005958
1.325,0.5635,0.1203,0.001929,0.005771
1.325,0.5725,0.1169,0.001979,0.005579
1.325,0.5815,0.1127,0.00184,0.005321
1.325,0.5905,0.1102,0.00194,0.005285
1.325,0.5995,0.1119,0.001972,0.00554
1.325,0.6085,0.1174,0.002089,0.007182
1.325,0.6175,0.1181,0.002089,0.007895
1.325,0.6265,0.1258,0.002298,0.00866
1.325,0.6355,0.13,0.002371,0.008588
1.325,0.6445,0.1317,0.001472,0.009097
1.325,0.6535,0.1472,0.002685,0.009541
1.325,0.6625,0.1569,0.003052,0.009898
1.325,0.6715,0.1711,0.003389,0.00989
1.325,0.6805,0.1662,0.001816,0.009237
1.325,0.6895,0.1693,0.003753,0.009285
1.325,0.6985,0.1484,0.001718,0.009022
1.325,0.7075,0.1271,0.003551,0.01194
1.325,0.7165,0.1084,0.003362,0.01188
1.325,0.7255,0.08137,0.001199,0.006339
1.325,0.7345,0.0656,0.001062,0.004786
1.325,0.7435,0.05167,0.000934,0.005011
1.325,0.7525,0.04331,0.0008435,0.003788
1.325,0.7615,0.03472,0.0007471,0.002373
1.325,0.7705,0.02807,0.0006511,0.002171
1.325,0.7795,0.0235,0.000589,0.002622
1.325,0.7885,0.01891,0.0005109,0.002442
1.325,0.7975,0.01497,0.0004146,0.002082
1.325,0.8065,0.0107,0.0003166,0.001723
1.325,0.8155,0.006752,0.0002048,0.0002721
1.325,0.8245,0.002195,0.0000708,0.00008707
1.375,0.2395,0.3394,0.0021,0.01984
1.375,0.2485,0.3327,0.002175,0.01795
1.375,0.2575,0.3328,0.00232,0.01668
1.375,0.2665,0.3418,0.00261,0.01623
1.375,0.2755,0.3291,0.002561,0.01566
1.375,0.2845,0.3207,0.002579,0.01432
1.375,0.2935,0.3194,0.002669,0.01369
1.375,0.3025,0.314,0.002664,0.013
1.375,0.3115,0.3129,0.002698,0.01272
1.375,0.3205,0.3106,0.002753,0.01117
1.375,0.3295,0.3194,0.002914,0.01098
1.375,0.3385,0.2993,0.002903,0.01324
1.375,0.3475,0.2875,0.002925,0.00886
1.375,0.3565,0.28,0.002968,0.008312
1.375,0.3655,0.2746,0.003082,0.008127
1.375,0.3745,0.2747,0.003234,0.009144
1.375,0.3835,0.2927,0.003638,0.01372
1.375,0.3925,0.2996,0.005383,0.02394
1.375,0.4015,0.3069,0.00274,0.01952
1.375,0.4105,0.2901,0.002512,0.01668
1.375,0.4195,0.2538,0.002525,0.01624
1.375,0.4285,0.2287,0.001959,0.01411
1.375,0.4375,0.2038,0.001879,0.01163
1.375,0.4465,0.1824,0.001596,0.01252
1.375,0.4555,0.1937,0.001933,0.01152
1.375,0.4645,0.1989,0.002028,0.01236
1.375,0.4735,0.21,0.002124,0.0146
1.375,0.4825,0.2341,0.002373,0.01766
1.375,0.4915,0.2575,0.002662,0.01605
1.375,0.5005,0.2437,0.002576,0.01365
1.375,0.5095,0.2086,0.002359,0.01471
1.375,0.5185,0.1776,0.002232,0.01177
1.375,0.5275,0.1528,0.002055,0.008828
1.375,0.5365,0.1394,0.002002,0.007236
1.375,0.5455,0.132,0.002041,0.00628
1.375,0.5545,0.1175,0.002125,0.006114
1.375,0.5635,0.1127,0.002145,0.005755
1.375,0.5725,0.1161,0.002105,0.005128
1.375,0.5815,0.1159,0.002236,0.005116
1.375,0.5905,0.1081,0.002301,0.005377
1.375,0.5995,0.1038,0.001217,0.006304
1.375,0.6085,0.1111,0.002469,0.006161
1.375,0.6175,0.101,0.001224,0.006558
1.375,0.6265,0.1073,0.001886,0.006901
1.375,0.6355,0.111,0.001341,0.007358
1.375,0.6445,0.114,0.001363,0.007909
1.375,0.6535,0.1351,0.002339,0.009899
1.375,0.6625,0.1313,0.001534,0.008467
1.375,0.6715,0.1399,0.001608,0.008765
1.375,0.6805,0.1531,0.001756,0.009317
1.375,0.6895,0.1608,0.001844,0.009113
1.375,0.6985,0.1541,0.001815,0.008744
1.375,0.7075,0.1392,0.001723,0.009177
1.375,0.7165,0.1143,0.001504,0.009212
1.375,0.7255,0.09648,0.001374,0.008811
1.375,0.7345,0.07864,0.001831,0.008013
1.375,0.7435,0.05907,0.001574,0.006143
1.375,0.7525,0.04883,0.001432,0.005847
1.375,0.7615,0.03964,0.001306,0.004056
1.375,0.7705,0.03378,0.001272,0.003257
1.375,0.7795,0.02723,0.001143,0.002931
1.375,0.7885,0.02372,0.001017,0.003339
1.375,0.7975,0.01858,0.0008865,0.002926
1.375,0.8065,0.01288,0.0006556,0.002252
1.375,0.8155,0.009423,0.0005209,0.0003185
1.375,0.8245,0.004789,0.000258,0.0001661
1.425,0.2485,0.3312,0.002185,0.01956
1.425,0.2575,0.3332,0.002307,0.01818
1.425,0.2665,0.3261,0.002326,0.01673
1.425,0.2755,0.3328,0.002491,0.01603
1.425,0.2845,0.3231,0.00259,0.01479
1.425,0.2935,0.3266,0.002734,0.01424
1.425,0.3025,0.3208,0.002821,0.01345
1.425,0.3115,0.3161,0.00289,0.01294
1.425,0.3205,0.3131,0.002985,0.01224
1.425,0.3295,0.3085,0.003106,0.01089
1.425,0.3385,0.3202,0.003506,0.01065
1.425,0.3475,0.3131,0.003929,0.01331
1.425,0.3565,0.3115,0.004424,0.009473
1.425,0.3655,0.2751,0.002981,0.008567
1.425,0.3745,0.2713,0.003012,0.008386
1.425,0.3835,0.2686,0.003086,0.009305
1.425,0.3925,0.2798,0.003298,0.01352
1.425,0.4015,0.3008,0.003638,0.01444
1.425,0.4105,0.3123,0.003961,0.01006
1.425,0.4195,0.2839,0.002903,0.01761
1.425,0.4285,0.248,0.002306,0.01561
1.425,0.4375,0.2224,0.002155,0.01304
1.425,0.4465,0.1938,0.001845,0.01188
1.425,0.4555,0.1867,0.001763,0.0114
1.425,0.4645,0.1882,0.001791,0.01173
1.425,0.4735,0.1928,0.001879,0.01229
1.425,0.4825,0.1995,0.001773,0.01517
1.425,0.4915,0.2277,0.002225,0.01749
1.425,0.5005,0.2384,0.002153,0.01684
1.425,0.5095,0.225,0.002123,0.01458
1.425,0.5185,0.2015,0.002249,0.01457
1.425,0.5275,0.1734,0.002106,0.01181
1.425,0.5365,0.1462,0.001944,0.008838
1.425,0.5455,0.1383,0.001948,0.007454
1.425,0.5545,0.1278,0.001925,0.006365
1.425,0.5635,0.1222,0.001926,0.005862
1.425,0.5725,0.1155,0.001864,0.00535
1.425,0.5815,0.1163,0.001951,0.005307
1.425,0.5905,0.1139,0.001927,0.005136
1.425,0.5995,0.1099,0.001891,0.004994
1.425,0.6085,0.1088,0.001956,0.004952
1.425,0.6175,0.107,0.001745,0.005698
1.425,0.6265,0.1094,0.002011,0.006784
1.425,0.6355,0.1106,0.002041,0.007554
1.425,0.6445,0.1138,0.002236,0.007399
1.425,0.6535,0.1233,0.002413,0.008544
1.425,0.6625,0.1251,0.002613,0.008605
1.425,0.6715,0.1328,0.002798,0.008897
1.425,0.6805,0.1404,0.001686,0.009036
1.425,0.6895,0.1446,0.001748,0.009036
1.425,0.6985,0.1465,0.001792,0.008622
1.425,0.7075,0.1394,0.00174,0.00812
1.425,0.7165,0.1285,0.003088,0.01062
1.425,0.7255,0.1025,0.001426,0.008693
1.425,0.7345,0.08212,0.002364,0.009075
1.425,0.7435,0.06712,0.002109,0.006765
1.425,0.7525,0.05876,0.001985,0.007102
1.425,0.7615,0.04692,0.00173,0.006014
1.425,0.7705,0.03823,0.001508,0.004272
1.425,0.7795,0.03175,0.001283,0.003538
1.425,0.7885,0.02257,0.0006213,0.002241
1.425,0.7975,0.01841,0.0009775,0.00277
1.425,0.8065,0.01569,0.0007002,0.002581
1.425,0.8155,0.01067,0.0003468,0.001645
1.425,0.8245,0.007043,0.0003533,0.0002439
1.425,0.8335,0.00288,0.0001354,0.0001061
1.475,0.2305,0.351,0.003794,0.02351
1.475,0.2395,0.3457,0.002557,0.02292
1.475,0.2485,0.3413,0.002149,0.02246
1.475,0.2575,0.3333,0.002256,0.01998
1.475,0.2665,0.3265,0.002391,0.01805
1.475,0.2755,0.321,0.002422,0.01685
1.475,0.2845,0.321,0.002502,0.01581
1.475,0.2935,0.32,0.002636,0.01504
1.475,0.3025,0.3137,0.002724,0.01411
1.475,0.3115,0.3177,0.002856,0.01373
1.475,0.3205,0.3096,0.002902,0.01319
1.475,0.3295,0.3093,0.003028,0.01221
1.475,0.3385,0.3052,0.003098,0.01147
1.475,0.3475,0.2999,0.003151,0.01029
1.475,0.3565,0.2864,0.00317,0.01136
1.475,0.3655,0.2756,0.00325,0.008591
1.475,0.3745,0.2735,0.00341,0.008305
1.475,0.3835,0.2614,0.003525,0.007699
1.475,0.3925,0.2576,0.003644,0.00909
1.475,0.4015,0.2862,0.004093,0.01431
1.475,0.4105,0.3121,0.004574,0.01469
1.475,0.4195,0.33,0.00507,0.01001
1.475,0.4285,0.2997,0.004973,0.008966
1.475,0.4375,0.2488,0.003633,0.01804
1.475,0.4465,0.2133,0.002196,0.01318
1.475,0.4555,0.1912,0.001986,0.01091
1.475,0.4645,0.1783,0.002548,0.01245
1.475,0.4735,0.1782,0.001748,0.01221
1.475,0.4825,0.1807,0.001736,0.01226
1.475,0.4915,0.197,0.001872,0.01445
1.475,0.5005,0.2207,0.002078,0.01739
1.475,0.5095,0.233,0.002228,0.01516
1.475,0.5185,0.2313,0.002281,0.01389
1.475,0.5275,0.1934,0.002051,0.01441
1.475,0.5365,0.1631,0.001932,0.01132
1.475,0.5455,0.1473,0.001881,0.009134
1.475,0.5545,0.1348,0.001834,0.007483
1.475,0.5635,0.126,0.001824,0.006612
1.475,0.5725,0.1191,0.001844,0.005942
1.475,0.5815,0.114,0.001817,0.005369
1.475,0.5905,0.111,0.001793,0.005394
1.475,0.5995,0.1072,0.001824,0.005019
1.475,0.6085,0.1054,0.001614,0.005813
1.475,0.6175,0.1064,0.001887,0.005048
1.475,0.6265,0.1024,0.00164,0.005728
1.475,0.6355,0.1007,0.001575,0.006683
1.475,0.6445,0.1074,0.001931,0.007175
1.475,0.6535,0.11,0.001769,0.007512
1.475,0.6625,0.1189,0.002121,0.008914
1.475,0.6715,0.1205,0.002213,0.008976
1.475,0.6805,0.1334,0.002357,0.009045
1.475,0.6895,0.1389,0.00224,0.009017
1.475,0.6985,0.1464,0.002329,0.008679
1.475,0.7075,0.1471,0.002451,0.00771
1.475,0.7165,0.1427,0.002715,0.01017
1.475,0.7255,0.1211,0.002219,0.0109
1.475,0.7345,0.09783,0.002192,0.01188
